Address,Price,Currency,Link,Property Type,Rooms_count,Floor,Area,City,Neighborhood,Tags1,Tags2,Tags3
הכרמל 3,3950000,NIS,https://www.yad2.co.il/realestate/item/mnn48740?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=49,דירת גן,5,,180,כפר סבא,קרית ספיר,"ממ""ד",נוף פתוח לעיר,חניה
דב שילנסקי 4,2900000,NIS,https://www.yad2.co.il/realestate/item/d3e3buc2?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=50,דירה,5,12,120,נתניה,קרית נורדאו,"ממ""ד",נוף פתוח לעיר,חניה
מבוא גרופית 3,5830000,NIS,https://www.yad2.co.il/realestate/item/nsmiv8j4?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=50,דירה,5,1,147,רמות צהלה,גני צהלה,"ממ""ד",חניה,חדש מקבלן
הדף היומי 602,4100000,NIS,https://www.yad2.co.il/realestate/item/tas7oboj?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=50,דירה,4,1,135,ירושלים,רמות,3 כיווני אוויר,נוף פתוח לפארק,קרוב לפארק
אנפה 3,2650000,NIS,https://www.yad2.co.il/realestate/item/2hcxcnll?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=50,דירה,4,3,125,צור הדסה,סנסן,"ממ""ד",3 כיווני אוויר,חניה
הרב קוק 43,2300000,NIS,https://www.yad2.co.il/realestate/item/0rdkruhq?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=50,דירה,4,8,96,נתניה,צפון מערב מרכז העיר,3 כיווני אוויר,נוף פתוח לעיר,חניה
דרך הבשמים 142,3990000,NIS,https://www.yad2.co.il/realestate/item/w6zoa0g3?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=50,דירת גן,5,,630,שחמון,הבשמים,4 חדרי מקלחת,3 כיווני אוויר,חניה
"כ""ט בנובמבר 10",2400000,NIS,https://www.yad2.co.il/realestate/item/ic7yvg0f?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=50,דירה,5,3,140,אשקלון,ברנע,3 חדרי מקלחת,"ממ""ד",חניה
היסמין 29,3890000,NIS,https://www.yad2.co.il/realestate/item/mbdh76i8?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=50,בית פרטי/ קוטג',5,,400,חדרה הצעירה,שמשון,4 חדרי מקלחת,חניה,מטבח גדול
תל חי 37,2290000,NIS,https://www.yad2.co.il/realestate/item/96togi8q?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=50,דירה,5,3,80,כפר סבא,מרכז,נוף פתוח לעיר,חניה,בניין משופץ
"ד""ר ארליך 29",2970000,NIS,https://www.yad2.co.il/realestate/item/ry1akjds?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=50,דירה,3,3,65,שיכוני חסכון,צהלון,"ממ""ד",נוף פתוח לפארק,חניה
מעיין 7,3000000,NIS,https://www.yad2.co.il/realestate/item/ws6sz2yz?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=50,דירה,4,7,220,ראש העין,נופרים,"ממ""ד",3 כיווני אוויר,נוף פתוח לעיר
כלניות 12,5700000,NIS,https://www.yad2.co.il/realestate/item/lwnhd4f9?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=50,בית פרטי/ קוטג',6,,661,כפר ביאליק,כפר ביאליק,2 מרפסות,3 כיווני אוויר,חניה
שוהם 68,1600000,NIS,https://www.yad2.co.il/realestate/item/nil34sug?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=50,דירה,4,4,118,חריש,אבני חן,"ממ""ד",4 כיווני אוויר,חניה
הבר 26,3680000,NIS,https://www.yad2.co.il/realestate/item/bj7nsg6v?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=50,דו משפחתי,5,,195,גן יבנה,גן יבנה מערב,"ממ""ד",3 כיווני אוויר,חניה
הצדיק משטפנשט 4,3680000,לא,https://www.yad2.co.il/realestate/item/6jg2cowo?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=50,בית פרטי/ קוטג',5,,550,ירושלים,רמת שלמה,4 חדרי מקלחת,3 כיווני אוויר,חניה
שעורה 1,2515000,NIS,https://www.yad2.co.il/realestate/item/1565ibr1?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=50,דירה,4,5,123,פרדס חנה כרכור,עמירם,"ממ""ד",נוף פתוח לעיר,חניה
חרמון 3,1500000,NIS,https://www.yad2.co.il/realestate/item/xangz43s?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=50,דירה,4,2,10315,מעלות תרשיחא,אורנים,"ממ""ד",3 כיווני אוויר,חניה
אלברט איינשטיין 30,1500000,NIS,https://www.yad2.co.il/realestate/item/1g4yk9ak?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=50,דירה,4,6,97,לוד,ממשלתית,נוף פתוח לעיר,חניה,גמיש במחיר
מגדים 19,4350000,NIS,https://www.yad2.co.il/realestate/item/z9tn0f3a?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=50,בית פרטי/ קוטג',5,,220,ראש העין,מצפה אפק,"ממ""ד",נוף פתוח לעיר,בניין משופץ
תרשיש 10,2700000,NIS,https://www.yad2.co.il/realestate/item/uw8ya7ro?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=50,בית פרטי/ קוטג',10,,429,קדומים,קדומים,3 כיווני אוויר,חבל לפספס,בהזדמנות
יצחק שדה 25,12500000,NIS,https://www.yad2.co.il/realestate/item/u7nknoe8?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=51,בית פרטי/ קוטג',4,,1133,קרית אונו,הותיקה,4 כיווני אוויר,חבל לפספס,בהזדמנות
הגליל 9,3850000,NIS,https://www.yad2.co.il/realestate/item/n21bdo6e?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=51,בית פרטי/ קוטג',5,,250,פרדס חנה כרכור,יובלים,3 חדרי מקלחת,3 כיווני אוויר,חניה
דגניה 63,9300000,NIS,https://www.yad2.co.il/realestate/item/igz5tbrc?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=51,בית פרטי/ קוטג',8,,1059,פרדס חנה כרכור,קורן,4 חדרי מקלחת,4 כיווני אוויר,חניה
קרית ספר 1,1260000,NIS,https://www.yad2.co.il/realestate/item/61xmuans?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=51,בית פרטי/ קוטג',5,,500,עתניאל,עתניאל,4 כיווני אוויר,נוף פתוח לפארק,חניה
הכבאים 1,4980000,NIS,https://www.yad2.co.il/realestate/item/yskp5qhc?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=51,גג/ פנטהאוז,5,21,200,ערמונים,נווה יהושע,2 מרפסות,3 כיווני אוויר,חניה
משה שרת 40,1080000,NIS,https://www.yad2.co.il/realestate/item/tshiahzr?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=51,דירה,4,8,80,באר שבע,"שכונה י""א",חניה,בניין משופץ,בהזדמנות
עולי הגרדום 64,1700000,NIS,https://www.yad2.co.il/realestate/item/jezudtkp?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=51,בית פרטי/ קוטג',5,,250,אשקלון,גולדה,חניה,קרוב לפארק,בהזדמנות
כיכר דולב 5,5100000,NIS,https://www.yad2.co.il/realestate/item/t7x81sjl?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=51,בית פרטי/ קוטג',6,,250,פתח תקווה,קרית אלון,3 מרפסות,3 כיווני אוויר,חניה
שאול טשרניחובסקי 60,2900000,NIS,https://www.yad2.co.il/realestate/item/vra50bpg?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=51,דירה,4,4,116,רחובות,שעריים,3 כיווני אוויר,חניה,חדש מקבלן
הכובשים 97,5250000,NIS,https://www.yad2.co.il/realestate/item/zcw16vch?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=51,דירת גן,5,,380,זכרון יעקב,מושבה מרכז,2 מרפסות,4 כיווני אוויר,חדש מקבלן
"ד""ר יוסף בורג 1",3050000,NIS,https://www.yad2.co.il/realestate/item/ch46ay2d?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=51,דירה,5,10,143,נתניה,כוכב הצפון,"ממ""ד",חניה,חדש מקבלן
לוי אשכול 16,4000000,NIS,https://www.yad2.co.il/realestate/item/9u65j9ln?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=51,גג/ פנטהאוז,4,6,110,רעננה,מרכז דרום,3 כיווני אוויר,חניה,חדש מקבלן
חלוצה 21,3100000,NIS,https://www.yad2.co.il/realestate/item/ibi9co9s?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=51,בית פרטי/ קוטג',7,,740,מיתר / כרמית,שאר העיר,3 מרפסות,"ממ""ד",4 כיווני אוויר
הצדף 18,3880000,NIS,https://www.yad2.co.il/realestate/item/m9rfbzae?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=51,דירה,6,20,163,יבנה,נאות רבין,3 חדרי מקלחת,3 כיווני אוויר,חניה
ההלכה 6,2790000,NIS,https://www.yad2.co.il/realestate/item/k1vlm3mk?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=51,דירה,3,3,81,רמת גן,עליות,"ממ""ד",חניה,חדש מקבלן
ורדית 15,4300000,NIS,https://www.yad2.co.il/realestate/item/kcfibdne?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=51,בית פרטי/ קוטג',6,,270,צור הדסה,סנסן,2 מרפסות,4 כיווני אוויר,חניה
"ד""ר מוסקוביץ' 13",2250000,NIS,https://www.yad2.co.il/realestate/item/ofpgnvdi?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=51,דירה,5,4,117,רחובות,ב' / צפון מערב העיר,2 מרפסות,חניה,מטבח גדול
תמר שחר 7,1790000,NIS,https://www.yad2.co.il/realestate/item/qr90s54b?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=51,מגרשים,1,1,500,באר שבע,כלניות,חניה,חדש מקבלן,קרוב לפארק
סמטת דולב 8,3000000,NIS,https://www.yad2.co.il/realestate/item/zlj2oc2d?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=51,דירת גן,3,,80,קיסריה,הצמרות,"ממ""ד",3 כיווני אוויר,נוף פתוח לפארק
שדרות ירושלים 57,1015000,NIS,https://www.yad2.co.il/realestate/item/97he7huq?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=51,דירה,4,7,87,באר שבע,שכונה ט',4 כיווני אוויר,נוף פתוח לפארק,בהזדמנות
חרצית 2,8950000,NIS,https://www.yad2.co.il/realestate/item/1601buca?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=52,בית פרטי/ קוטג',7,,480,אבן יהודה,הנוטר,3 חדרי מקלחת,4 כיווני אוויר,חניה
השופטים 21,5220000,NIS,https://www.yad2.co.il/realestate/item/km9s8og0?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=52,דו משפחתי,6,,345,פרדס חנה כרכור,תל שלום,3 חדרי מקלחת,3 כיווני אוויר,חניה
מטלון 78,3150000,NIS,https://www.yad2.co.il/realestate/item/vi0g6e80?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=52,דירה,2,2,50,תל אביב יפו,נווה שאנן,"ממ""ד",נוף פתוח לעיר,חניה
ארלוזורוב 35,1300000,NIS,https://www.yad2.co.il/realestate/item/0qdk7v53?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=52,דירת גן,4,,88,באר שבע,שכונה ג',ייחודי,חבל לפספס,בהזדמנות
כליל החורש 21,1770000,NIS,https://www.yad2.co.il/realestate/item/k9hox81y?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=52,דירה,3,,124,נצרת עילית / נוף הגליל,הר יונה,"ממ""ד",חניה,בהזדמנות
נחל קנה 21,2380000,NIS,https://www.yad2.co.il/realestate/item/m6m22gvs?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=52,דירת גן,4,1,180,צור יצחק,צור יצחק,"ממ""ד",3 כיווני אוויר,חניה
זוויתן 1,5750000,NIS,https://www.yad2.co.il/realestate/item/8sdnr7wp?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=52,דו משפחתי,6,,300,אבן יהודה,המושבה הירוקה,2 מרפסות,3 חדרי מקלחת,3 כיווני אוויר
עיט 10,3450000,NIS,https://www.yad2.co.il/realestate/item/26i9po6h?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=52,דירה,4,4,135,כפר סבא,כפר סבא הצעירה,"ממ""ד",3 כיווני אוויר,חניה
דרך אריק שרון 13,3960000,NIS,https://www.yad2.co.il/realestate/item/bkqbelq4?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=52,דירה,6,3,200,חיפה,מעונות גאולה,3 חדרי מקלחת,חניה,חדש מקבלן
ירמוך 4,1650000,NIS,https://www.yad2.co.il/realestate/item/99n50ego?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=52,דירת גן,3,,114,לוד,גני אביב,"ממ""ד",חניה,בהזדמנות
הכלנית 13,2090000,NIS,https://www.yad2.co.il/realestate/item/kc5x7jgi?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=52,דירה,5,5,66,קרית אונו,המרכז,"ממ""ד",נוף פתוח לפארק,חניה
שדרות וייצמן 22,8000000,NIS,https://www.yad2.co.il/realestate/item/s5vl0euc?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=52,גג/ פנטהאוז,4,1,200,רמת השרון,קרית יערים,2 מרפסות,3 חדרי מקלחת,4 כיווני אוויר
לבונה 1,3760000,NIS,https://www.yad2.co.il/realestate/item/ijcysstu?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=52,בית פרטי/ קוטג',5,,440,נתיבות,החורש,2 מרפסות,4 כיווני אוויר,חניה
שוהם 84,2550000,NIS,https://www.yad2.co.il/realestate/item/4lzfhus5?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=52,גג/ פנטהאוז,5,5,207,חריש,אבני חן,"ממ""ד",4 כיווני אוויר,חניה
וינגייט 1,2999999,NIS,https://www.yad2.co.il/realestate/item/9tv8r58g?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=52,דירה,2,13,64,תל אביב יפו,יד אליהו,"ממ""ד",חניה,חדש מקבלן
ויתקין 12,2369000,NIS,https://www.yad2.co.il/realestate/item/9dbquq5m?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=52,דירה,4,1,117,חיפה,אחוזה,3 כיווני אוויר,חניה,בהזדמנות
שדרות הרצל 10,2999000,NIS,https://www.yad2.co.il/realestate/item/7dco717f?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=52,דירה,5,1,139,יבנה,נאות שמיר,"ממ""ד",חניה,נכס חדש
נתיבה בן יהודה 2,3620000,NIS,https://www.yad2.co.il/realestate/item/0en5t8un?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=52,דו משפחתי,7,,293,עכו,האגרוף,3 חדרי מקלחת,"ממ""ד",חניה
המגדל הלבן 6,2420000,NIS,https://www.yad2.co.il/realestate/item/bw0zbnkn?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=52,דירה,5,14,139,רמלה,שאר העיר,2 מרפסות,"ממ""ד",חניה
שדרות דרום אפריקה 64,4500000,NIS,https://www.yad2.co.il/realestate/item/ntvz3jvu?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=52,דו משפחתי,5,,403,אשקלון,אפרידר,2 מרפסות,3 כיווני אוויר,חניה
היקינטון 5,290000,NIS,,מגרשים,5,,300,אורנית,אורנית,4 כיווני אוויר,נוף פתוח לפארק,נכס חדש
גרטרוד קראוס 10,2450000,NIS,https://www.yad2.co.il/realestate/item/ls45nzvx?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=53,דירה,3,3,94,ירושלים,גבעת משואה,2 מרפסות,"ממ""ד",נוף פתוח לפארק
בצלאל 31,2650000,NIS,https://www.yad2.co.il/realestate/item/iw4gq0cb?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=53,דירה,4,20,270,באר שבע,שכונה ב',2 מרפסות,3 חדרי מקלחת,חניה
משה וילנסקי 9,3400000,NIS,https://www.yad2.co.il/realestate/item/b5qff3j8?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=53,דירה,4,2,112,כפר סבא,הזמר העברי,3 חדרי מקלחת,"ממ""ד",חניה
שלמה בן יוסף 23,5950000,NIS,https://www.yad2.co.il/realestate/item/burxs97s?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=53,דירה,3,9,127,תל אביב יפו,רמת אביב ג',3 כיווני אוויר,נוף פתוח לים,חניה
יסמין 13,10500000,NIS,https://www.yad2.co.il/realestate/item/lqktyqyn?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=53,בית פרטי/ קוטג',7,,340,שילת,שילת,2 מרפסות,3 חדרי מקלחת,4 כיווני אוויר
כפר רות,10500000,לא,https://www.yad2.co.il/realestate/item/wshrw854?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=53,משק חקלאי/ נחלה,3,,34000,כפר רות,כפר רות,3 מרפסות,4 כיווני אוויר,נוף פתוח לפארק
טשרניחובסקי 12,1830000,NIS,https://www.yad2.co.il/realestate/item/oyuvaqcr?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=53,דירה,5,3,82,בת ים,לב העיר,קרוב לים,חבל לפספס,בהזדמנות
בריגדיר קיש 23,2555000,NIS,https://www.yad2.co.il/realestate/item/p7rmylhp?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=53,דירה,4,5,94,פתח תקווה,שעריה,"ממ""ד",חניה,חדש מקבלן
אלפרט 3,5490000,NIS,https://www.yad2.co.il/realestate/item/kti4kmk6?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=53,בית פרטי/ קוטג',7,,250,יהוד מונוסון,קרית ביאליסטוק,2 מרפסות,3 חדרי מקלחת,3 כיווני אוויר
רחבת צפת 2,1080000,NIS,https://www.yad2.co.il/realestate/item/85h3xcz4?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=53,דירה,3,4,80,באר שבע,שכונה ט',3 כיווני אוויר,נוף פתוח לפארק,נכס עורפי
שתולים 61,3450000,NIS,https://www.yad2.co.il/realestate/item/9usrbes6?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=53,דירה,4,5,110,הארגזים,עזרא,"ממ""ד",3 כיווני אוויר,חניה
יוסף ספיר 25,3950000,NIS,https://www.yad2.co.il/realestate/item/0et2mhjn?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=53,דופלקס,5,9,203,פתח תקווה,שיפר,2 מרפסות,4 חדרי מקלחת,חדש מקבלן
יפת 165,3990000,NIS,https://www.yad2.co.il/realestate/item/cksoczcx?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=53,דירה,4,6,112,יפו ג',נווה גולן,2 מרפסות,"ממ""ד",נוף פתוח לים
קאפח 5,3550000,NIS,https://www.yad2.co.il/realestate/item/w5xcfs3p?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=53,דירה,5,6,119,ראשון לציון,נאות שקמה,"ממ""ד",3 כיווני אוויר,חניה
המשוררת 2,1200000,NIS,https://www.yad2.co.il/realestate/item/y9uxngru?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=53,דירה,5,1,109,ירוחם,אירוס,חניה,נכס חדש,יחידת הורים
פרץ ברנשטיין 7,1300000,NIS,https://www.yad2.co.il/realestate/item/tellkymq?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=53,תיירות ונופש,2,5,55,רמת גן,שיכון צנחנים,נוף פתוח לפארק,חבל לפספס,בהזדמנות
הרקפת 5,5300000,NIS,https://www.yad2.co.il/realestate/item/ie4wwx5u?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=53,בית פרטי/ קוטג',8,,200,בית דגן,בית דגן,3 מרפסות,4 חדרי מקלחת,חניה
צדפים 1,2490000,NIS,https://www.yad2.co.il/realestate/item/bwzjcqp3?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=53,דירה,4,2,161,אשקלון,עיר ימים / הבלוט,"ממ""ד",3 כיווני אוויר,חניה
ד'יזרעאלי 12,3490000,NIS,https://www.yad2.co.il/realestate/item/j6u7vtyg?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=53,בית פרטי/ קוטג',5,,500,אשקלון,ברנע,2 מרפסות,3 חדרי מקלחת,חניה
תוצרת הארץ 5,6300000,NIS,https://www.yad2.co.il/realestate/item/4iz45v40?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=54,תיירות ונופש,4,31,125,תל אביב יפו,נחלת יצחק,3 כיווני אוויר,חניה,חדש מקבלן
שמעיה 14,2330000,NIS,https://www.yad2.co.il/realestate/item/23gxil0c?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=54,דירה,4,1,108,,אלעד,"ממ""ד",נוף פתוח לעיר,חניה
אלמוג 13,2690000,NIS,https://www.yad2.co.il/realestate/item/oh22ha3f?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=54,דירת גן,5,,225,נצרת עילית / נוף הגליל,הר יונה,"ממ""ד",נוף פתוח לעיר,חניה
שדרות יד לבנים 23,3000000,NIS,https://www.yad2.co.il/realestate/item/a5ee2l2b?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=54,דירה,3,2,60,תל אביב יפו,יד אליהו,"ממ""ד",נוף פתוח לפארק,חניה
ההגנה 746,780000,NIS,https://www.yad2.co.il/realestate/item/vu30b13d?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=54,דירה,4,1,75,ירוחם,אלי כהן,חניה,יחידת הורים,בניין משופץ
נחל הבשור 13,780000,לא,https://www.yad2.co.il/realestate/item/ft39hi8k?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=54,בית פרטי/ קוטג',5,,464,אופקים,הפארק,"ממ""ד",4 כיווני אוויר,חניה
הרצל 1,1500000,NIS,,מגרשים,5,,500,גדרה,שאר העיר,4 כיווני אוויר,נכס חדש,בהזדמנות
שמשון זליג 1,3970000,NIS,https://www.yad2.co.il/realestate/item/wplsk1i7?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=54,דירה,5,10,147,ראשון לציון,האירוס,"ממ""ד",נוף פתוח לעיר,חניה
נופך 36,1890000,NIS,https://www.yad2.co.il/realestate/item/rxtl7x15?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=54,דירה,4,1,108,קרית גת,כרמי גת,"ממ""ד",חניה,חדש מקבלן
מרים הנביאה 21,3290000,NIS,https://www.yad2.co.il/realestate/item/kzg3itfl?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=54,דירה,5,5,163,ראש העין,פסגות אפק,"ממ""ד",נוף פתוח לפארק,חניה
דרך בית לחם 158,3650000,NIS,https://www.yad2.co.il/realestate/item/2ukic8ht?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=54,דירה,4,2,97,ירושלים,תלפיות תעשיה ומסחר,"ממ""ד",חניה,נכס חדש
צלילי חנינא 11,2590000,NIS,https://www.yad2.co.il/realestate/item/sg0yw9ew?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=54,דירה,5,1,80,תל אביב יפו,ניר אביב,"ממ""ד",חניה,בניין משופץ
משעול אלונים 22,1450000,NIS,https://www.yad2.co.il/realestate/item/soj470ic?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=54,דירה,4,3,115,שדרות,נאות יצחק רבין,"ממ""ד",3 כיווני אוויר,חניה
אליהו הנביא 14,1820000,NIS,https://www.yad2.co.il/realestate/item/duyrtfa8?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=54,דירה,5,3,180,קרית אתא,בית וגן,"ממ""ד",3 כיווני אוויר,חניה
זלדה 5,1180000,NIS,https://www.yad2.co.il/realestate/item/c2oebr3x?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=54,דירה,5,1,114,ירוחם,אירוס,"ממ""ד",חניה,נכס חדש
דוד מאיר גוטמן 8,1684000,NIS,https://www.yad2.co.il/realestate/item/saj47c3q?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=54,דירה,5,2,58,פתח תקווה,לב המושבה / מרכז העיר,נוף פתוח לעיר,חבל לפספס,בהזדמנות
העמדות 2,2760000,NIS,https://www.yad2.co.il/realestate/item/vptbdeak?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=54,דירה,4,3,117,בת ים,הגבול רוטשילד,3 כיווני אוויר,חניה,חדש מקבלן
